site_code,borough,lat,lon,sensor_type,year,month,month_name,pollutant,value,date,averaging_period,site_name
74,Richmond upon Thames,51.468987,-0.27584,DT,2018,0,Annual,NO2,50.0,2018-01,Annual,"Lower Richmond Rd, Mortlake (nr. Chalker's Corner)"
74,Richmond upon Thames,51.468987,-0.27584,DT,2019,0,Annual,NO2,52.0,2019-01,Annual,"Lower Richmond Rd, Mortlake (nr. Chalker's Corner)"
74,Richmond upon Thames,51.468987,-0.27584,DT,2020,0,Annual,NO2,43.0,2020-01,Annual,"Lower Richmond Rd, Mortlake (nr. Chalker's Corner)"
74,Richmond upon Thames,51.468987,-0.27584,DT,2021,0,Annual,NO2,44.0,2021-01,Annual,"Lower Richmond Rd, Mortlake (nr. Chalker's Corner)"
74,Richmond upon Thames,51.468987,-0.27584,DT,2022,0,Annual,NO2,32.0,2022-01,Annual,"Lower Richmond Rd, Mortlake (nr. Chalker's Corner)"
74,Richmond upon Thames,51.468987,-0.27584,DT,2023,0,Annual,NO2,31.1,2023-01,Annual,"Lower Richmond Rd, Mortlake (nr. Chalker's Corner)"
75,Richmond upon Thames,51.426517,-0.340687,DT,2020,0,Annual,NO2,29.0,2020-01,Annual,Hampton Rd (opp Tedd Mem Hosp)
75,Richmond upon Thames,51.426517,-0.340687,DT,2021,0,Annual,NO2,29.0,2021-01,Annual,Hampton Rd (opp Tedd Mem Hosp)
75,Richmond upon Thames,51.426517,-0.340687,DT,2022,0,Annual,NO2,25.0,2022-01,Annual,Hampton Rd (opp Tedd Mem Hosp)
75,Richmond upon Thames,51.426517,-0.340687,DT,2023,0,Annual,NO2,25.3,2023-01,Annual,Hampton Rd (opp Tedd Mem Hosp)
76,Richmond upon Thames,51.429234,-0.324348,DT,2020,0,Annual,NO2,35.0,2020-01,Annual,"Manor Rd, nr Ferry Rd, TW11"
76,Richmond upon Thames,51.429234,-0.324348,DT,2021,0,Annual,NO2,35.0,2021-01,Annual,"Manor Rd, nr Ferry Rd, TW11"
76,Richmond upon Thames,51.429234,-0.324348,DT,2022,0,Annual,NO2,30.0,2022-01,Annual,"Manor Rd, nr Ferry Rd, TW11"
76,Richmond upon Thames,51.429234,-0.324348,DT,2023,0,Annual,NO2,23.1,2023-01,Annual,"Manor Rd, nr Ferry Rd, TW11"
77,Richmond upon Thames,51.436224,-0.351183,DT,2020,0,Annual,NO2,38.0,2020-01,Annual,"Sixth Cross Rd, nr Wellington Rd,TW2"
77,Richmond upon Thames,51.436224,-0.351183,DT,2021,0,Annual,NO2,37.0,2021-01,Annual,"Sixth Cross Rd, nr Wellington Rd,TW2"
77,Richmond upon Thames,51.436224,-0.351183,DT,2022,0,Annual,NO2,31.0,2022-01,Annual,"Sixth Cross Rd, nr Wellington Rd,TW2"
77,Richmond upon Thames,51.436224,-0.351183,DT,2023,0,Annual,NO2,27.2,2023-01,Annual,"Sixth Cross Rd, nr Wellington Rd,TW2"
79,Richmond upon Thames,51.435744,-0.34969,DT,2020,0,Annual,NO2,33.0,2020-01,Annual,"South St, outside Lidl, TW2 5NJ"
79,Richmond upon Thames,51.435744,-0.34969,DT,2021,0,Annual,NO2,32.0,2021-01,Annual,"South St, outside Lidl, TW2 5NJ"
79,Richmond upon Thames,51.435744,-0.34969,DT,2022,0,Annual,NO2,25.0,2022-01,Annual,"South St, outside Lidl, TW2 5NJ"
79,Richmond upon Thames,51.435744,-0.34969,DT,2023,0,Annual,NO2,23.2,2023-01,Annual,"South St, outside Lidl, TW2 5NJ"
80,Richmond upon Thames,51.469472,-0.266002,DT,2021,0,Annual,NO2,30.0,2021-01,Annual,"Mortlake High St, SW14"
80,Richmond upon Thames,51.469472,-0.266002,DT,2022,0,Annual,NO2,24.0,2022-01,Annual,"Mortlake High St, SW14"
80,Richmond upon Thames,51.469472,-0.266002,DT,2023,0,Annual,NO2,23.2,2023-01,Annual,"Mortlake High St, SW14"
81,Richmond upon Thames,51.469721,-0.275006,DT,2021,0,Annual,NO2,30.0,2021-01,Annual,"Chertsey Ct (A316), "
81,Richmond upon Thames,51.469721,-0.275006,DT,2022,0,Annual,NO2,32.0,2022-01,Annual,"Chertsey Ct (A316), "
81,Richmond upon Thames,51.469721,-0.275006,DT,2023,0,Annual,NO2,32.0,2023-01,Annual,"Chertsey Ct (A316), "
82,Richmond upon Thames,51.450472,-0.331169,DT,2022,0,Annual,NO2,21.0,2022-01,Annual,Twickenham station development
82,Richmond upon Thames,51.450472,-0.331169,DT,2023,0,Annual,NO2,19.9,2023-01,Annual,Twickenham station development
83,Richmond upon Thames,51.413197,-0.364868,DT,2022,0,Annual,NO2,30.0,2022-01,Annual,"Thames St, Hampton, nr Plevna Rd, TW12 "
83,Richmond upon Thames,51.413197,-0.364868,DT,2023,0,Annual,NO2,27.6,2023-01,Annual,"Thames St, Hampton, nr Plevna Rd, TW12 "
84,Richmond upon Thames,51.413257,-0.363989,DT,2023,0,Annual,NO2,16.0,2023-01,Annual,"Queens Rd,Richmond (nr Christs School)"
85,Richmond upon Thames,51.459338,-0.304201,DT,2023,0,Annual,NO2,39.5,2023-01,Annual,Richmond bus garage
Rut  01,Richmond upon Thames,51.447802,-0.326158,DT,2017,0,Annual,NO2,51.0,2017-01,Annual,"Civic Centre, York St, Twickenham"
Rut  01,Richmond upon Thames,51.447802,-0.326158,DT,2018,0,Annual,NO2,38.0,2018-01,Annual,"Civic Centre, York St, Twickenham"
Rut  01,Richmond upon Thames,51.447802,-0.326158,DT,2019,0,Annual,NO2,36.0,2019-01,Annual,"Civic Centre, York St, Twickenham"
Rut  01,Richmond upon Thames,51.447802,-0.326158,DT,2020,0,Annual,NO2,29.0,2020-01,Annual,"Civic Centre, York St, Twickenham"
Rut  01,Richmond upon Thames,51.447802,-0.326158,DT,2021,0,Annual,NO2,27.0,2021-01,Annual,"Civic Centre, York St, Twickenham"
Rut  01,Richmond upon Thames,51.447802,-0.326158,DT,2022,0,Annual,NO2,24.0,2022-01,Annual,"Civic Centre, York St, Twickenham"
Rut  01,Richmond upon Thames,51.447802,-0.326158,DT,2023,0,Annual,NO2,23.0,2023-01,Annual,"Civic Centre, York St, Twickenham"
Rut  02,Richmond upon Thames,51.461054,-0.304051,DT,2017,0,Annual,NO2,96.0,2017-01,Annual,"George Street, Richmond"
Rut  02,Richmond upon Thames,51.461054,-0.304051,DT,2018,0,Annual,NO2,82.0,2018-01,Annual,"George Street, Richmond"
Rut  02,Richmond upon Thames,51.461054,-0.304051,DT,2019,0,Annual,NO2,72.0,2019-01,Annual,"George Street, Richmond"
Rut  02,Richmond upon Thames,51.461054,-0.304051,DT,2020,0,Annual,NO2,63.0,2020-01,Annual,"George Street, Richmond"
Rut  02,Richmond upon Thames,51.461054,-0.304051,DT,2021,0,Annual,NO2,52.0,2021-01,Annual,"George Street, Richmond"
Rut  02,Richmond upon Thames,51.461054,-0.304051,DT,2022,0,Annual,NO2,43.0,2022-01,Annual,"George Street, Richmond"
Rut  02,Richmond upon Thames,51.461054,-0.304051,DT,2023,0,Annual,NO2,40.0,2023-01,Annual,"George Street, Richmond"
BW1,Wandsworth,51.437885,-0.18137323,DT,2022,0,Annual,NO2,25.8,2022-01,Annual,Burntwood Ln (Tranmere/ Aboyne)
BW1,Wandsworth,51.437885,-0.18137323,DT,2023,0,Annual,NO2,24.3,2023-01,Annual,Burntwood Ln (Tranmere/ Aboyne)
BW1,Wandsworth,51.437885,-0.18137323,DT,2024,0,Annual,NO2,22.6,2024-01,Annual,Burntwood Ln (Tranmere/ Aboyne)
BW2,Wandsworth,51.436475,-0.18384636,DT,2022,0,Annual,NO2,22.1,2022-01,Annual,Burntwood Ln (Bridgfort / France Court)
BW2,Wandsworth,51.436475,-0.18384636,DT,2023,0,Annual,NO2,20.1,2023-01,Annual,Burntwood Ln (Bridgfort / France Court)
BW2,Wandsworth,51.436475,-0.18384636,DT,2024,0,Annual,NO2,18.2,2024-01,Annual,Burntwood Ln (Bridgfort / France Court)
LR1 ,Wandsworth,51.468092,-0.22250159,DT,2023,0,Annual,NO2,25.5,2023-01,Annual,Lower Richmond Road (In Wandsworth)
NE2,Wandsworth,51.474044,-0.15776013,DT,2018,0,Annual,NO2,35.0,2018-01,Annual,Chesterton School
NE2,Wandsworth,51.474044,-0.15776013,DT,2019,0,Annual,NO2,34.0,2019-01,Annual,Chesterton School
NE2,Wandsworth,51.474044,-0.15776013,DT,2020,0,Annual,NO2,24.0,2020-01,Annual,Chesterton School
NE2,Wandsworth,51.474044,-0.15776013,DT,2021,0,Annual,NO2,25.1,2021-01,Annual,Chesterton School
NE2,Wandsworth,51.474044,-0.15776013,DT,2022,0,Annual,NO2,22.1,2022-01,Annual,Chesterton School
NE2,Wandsworth,51.474044,-0.15776013,DT,2023,0,Annual,NO2,20.3,2023-01,Annual,Chesterton School
NE2,Wandsworth,51.474044,-0.15776013,DT,2024,0,Annual,NO2,18.1,2024-01,Annual,Chesterton School
NE3,Wandsworth,51.475685,-0.14721069,DT,2018,0,Annual,NO2,63.0,2018-01,Annual,Queenstown Road
NE3,Wandsworth,51.475685,-0.14721069,DT,2019,0,Annual,NO2,59.0,2019-01,Annual,Queenstown Road
NE3,Wandsworth,51.475685,-0.14721069,DT,2020,0,Annual,NO2,42.2,2020-01,Annual,Queenstown Road
NE3,Wandsworth,51.475685,-0.14721069,DT,2021,0,Annual,NO2,40.4,2021-01,Annual,Queenstown Road
NE3,Wandsworth,51.475685,-0.14721069,DT,2022,0,Annual,NO2,34.6,2022-01,Annual,Queenstown Road
NE3,Wandsworth,51.475685,-0.14721069,DT,2023,0,Annual,NO2,32.0,2023-01,Annual,Queenstown Road
NE3,Wandsworth,51.475685,-0.14721069,DT,2024,0,Annual,NO2,30.6,2024-01,Annual,Queenstown Road
NE4,Wandsworth,51.476777,-0.1457264,DT,2017,0,Annual,NO2,36.0,2017-01,Annual,16 Lockington road
NE4,Wandsworth,51.476777,-0.1457264,DT,2018,0,Annual,NO2,34.0,2018-01,Annual,16 Lockington road
NE4,Wandsworth,51.476777,-0.1457264,DT,2019,0,Annual,NO2,31.0,2019-01,Annual,16 Lockington road
NE4,Wandsworth,51.476777,-0.1457264,DT,2020,0,Annual,NO2,23.5,2020-01,Annual,16 Lockington road
NE4,Wandsworth,51.476777,-0.1457264,DT,2021,0,Annual,NO2,24.5,2021-01,Annual,16 Lockington road
NE4,Wandsworth,51.476777,-0.1457264,DT,2022,0,Annual,NO2,21.7,2022-01,Annual,16 Lockington road
NE4,Wandsworth,51.476777,-0.1457264,DT,2023,0,Annual,NO2,18.9,2023-01,Annual,16 Lockington road
NE4,Wandsworth,51.476777,-0.1457264,DT,2024,0,Annual,NO2,17.6,2024-01,Annual,16 Lockington road
NE5,Wandsworth,51.480371,-0.13990635,DT,2018,0,Annual,NO2,46.0,2018-01,Annual,Kirtling Street
NE5,Wandsworth,51.480371,-0.13990635,DT,2019,0,Annual,NO2,39.0,2019-01,Annual,Kirtling Street
NE5,Wandsworth,51.480371,-0.13990635,DT,2020,0,Annual,NO2,28.7,2020-01,Annual,Kirtling Street
NE5,Wandsworth,51.480371,-0.13990635,DT,2021,0,Annual,NO2,30.7,2021-01,Annual,Kirtling Street
NE5,Wandsworth,51.480371,-0.13990635,DT,2022,0,Annual,NO2,26.4,2022-01,Annual,Kirtling Street
NE5,Wandsworth,51.480371,-0.13990635,DT,2023,0,Annual,NO2,26.1,2023-01,Annual,Kirtling Street
NE5,Wandsworth,51.480371,-0.13990635,DT,2024,0,Annual,NO2,24.8,2024-01,Annual,Kirtling Street
NE6,Wandsworth,51.481533,-0.13772759,DT,2018,0,Annual,NO2,54.0,2018-01,Annual,Nine Elms Lane
NE6,Wandsworth,51.481533,-0.13772759,DT,2019,0,Annual,NO2,48.0,2019-01,Annual,Nine Elms Lane
NE6,Wandsworth,51.481533,-0.13772759,DT,2020,0,Annual,NO2,40.4,2020-01,Annual,Nine Elms Lane
NE6,Wandsworth,51.481533,-0.13772759,DT,2021,0,Annual,NO2,40.1,2021-01,Annual,Nine Elms Lane
NE6,Wandsworth,51.481533,-0.13772759,DT,2022,0,Annual,NO2,33.6,2022-01,Annual,Nine Elms Lane
NE6,Wandsworth,51.481533,-0.13772759,DT,2023,0,Annual,NO2,30.2,2023-01,Annual,Nine Elms Lane
NE6,Wandsworth,51.481533,-0.13772759,DT,2024,0,Annual,NO2,28.5,2024-01,Annual,Nine Elms Lane
NE7,Wandsworth,51.483534,-0.12733373,DT,2018,0,Annual,NO2,49.0,2018-01,Annual,"1 Nine Elms, Parry Street"
NE7,Wandsworth,51.483534,-0.12733373,DT,2019,0,Annual,NO2,47.0,2019-01,Annual,"1 Nine Elms, Parry Street"
NE7,Wandsworth,51.483534,-0.12733373,DT,2020,0,Annual,NO2,34.0,2020-01,Annual,"1 Nine Elms, Parry Street"
NE7,Wandsworth,51.483534,-0.12733373,DT,2021,0,Annual,NO2,33.8,2021-01,Annual,"1 Nine Elms, Parry Street"
NE7,Wandsworth,51.483534,-0.12733373,DT,2022,0,Annual,NO2,28.3,2022-01,Annual,"1 Nine Elms, Parry Street"
NE7,Wandsworth,51.483534,-0.12733373,DT,2023,0,Annual,NO2,24.9,2023-01,Annual,"1 Nine Elms, Parry Street"
NE7,Wandsworth,51.483534,-0.12733373,DT,2024,0,Annual,NO2,22.9,2024-01,Annual,"1 Nine Elms, Parry Street"
NE8,Wandsworth,51.479063,-0.15784592,DT,2018,0,Annual,NO2,24.0,2018-01,Annual,Battersea park (new location)
NE8,Wandsworth,51.479063,-0.15784592,DT,2019,0,Annual,NO2,20.0,2019-01,Annual,Battersea park (new location)
NE8,Wandsworth,51.479063,-0.15784592,DT,2020,0,Annual,NO2,15.0,2020-01,Annual,Battersea park (new location)
NE8,Wandsworth,51.479063,-0.15784592,DT,2021,0,Annual,NO2,15.8,2021-01,Annual,Battersea park (new location)
NE8,Wandsworth,51.479063,-0.15784592,DT,2022,0,Annual,NO2,13.6,2022-01,Annual,Battersea park (new location)
NE8,Wandsworth,51.479063,-0.15784592,DT,2023,0,Annual,NO2,12.0,2023-01,Annual,Battersea park (new location)
NE8,Wandsworth,51.479063,-0.15784592,DT,2024,0,Annual,NO2,11.8,2024-01,Annual,Battersea park (new location)
PY1 ,Wandsworth,51.466834,-0.216057,DT,2023,0,Annual,NO2,24.0,2023-01,Annual,Lower Richmond Road (LRR) Star & Gartar
PY1 ,Wandsworth,51.466834,-0.216057,DT,2024,0,Annual,NO2,23.0,2024-01,Annual,Lower Richmond Road (LRR) Star & Gartar
PY2,Wandsworth,51.46527,-0.214333,DT,2023,0,Annual,NO2,37.5,2023-01,Annual,Putney Highstreet (PHS) Outside Odeon
PY2,Wandsworth,51.46527,-0.214333,DT,2024,0,Annual,NO2,35.1,2024-01,Annual,Putney Highstreet (PHS) Outside Odeon
PY3,Wandsworth,51.464455,-0.213947,DT,2023,0,Annual,NO2,35.6,2023-01,Annual,Putney Bridge Road (PBR) East of Burstock
PY3,Wandsworth,51.464455,-0.213947,DT,2024,0,Annual,NO2,34.0,2024-01,Annual,Putney Bridge Road (PBR) East of Burstock
PY4,Wandsworth,51.465122,-0.214656,DT,2023,0,Annual,NO2,45.7,2023-01,Annual,Putney Highstreet (PHS) Simmons
PY4,Wandsworth,51.465122,-0.214656,DT,2024,0,Annual,NO2,43.1,2024-01,Annual,Putney Highstreet (PHS) Simmons
PY5,Wandsworth,51.462441,-0.216934,DT,2023,0,Annual,NO2,27.9,2023-01,Annual,Chelverton Road Bus Garage
PY5,Wandsworth,51.462441,-0.216934,DT,2024,0,Annual,NO2,28.2,2024-01,Annual,Chelverton Road Bus Garage
PY6,Wandsworth,51.461059,-0.218298,DT,2023,0,Annual,NO2,33.8,2023-01,Annual,URR Putney Hotel
PY6,Wandsworth,51.461059,-0.218298,DT,2024,0,Annual,NO2,33.0,2024-01,Annual,URR Putney Hotel
PY7 ,Wandsworth,51.460537,-0.217109,DT,2023,0,Annual,NO2,32.2,2023-01,Annual,URR outside Kinleigh Folkard & Hayward
PY7 ,Wandsworth,51.460537,-0.217109,DT,2024,0,Annual,NO2,28.9,2024-01,Annual,URR outside Kinleigh Folkard & Hayward
PY8,Wandsworth,51.46167,-0.216518,DT,2023,0,Annual,NO2,25.9,2023-01,Annual,Putney High St / Disraeli Rd
PY8,Wandsworth,51.46167,-0.216518,DT,2024,0,Annual,NO2,27.1,2024-01,Annual,Putney High St / Disraeli Rd
SA1,Wandsworth,51.436236,-0.15759825,DT,2021,0,Annual,NO2,21.8,2021-01,Annual,Louiseville Road
SA1,Wandsworth,51.436236,-0.15759825,DT,2022,0,Annual,NO2,19.0,2022-01,Annual,Louiseville Road
SA1,Wandsworth,51.436236,-0.15759825,DT,2023,0,Annual,NO2,18.1,2023-01,Annual,Louiseville Road
SA1,Wandsworth,51.436236,-0.15759825,DT,2024,0,Annual,NO2,16.7,2024-01,Annual,Louiseville Road
W21,Wandsworth,51.464841,-0.21570313,DT,2017,0,Annual,NO2,26.0,2017-01,Annual,Felsham Rd (tube 1)
W21,Wandsworth,51.464841,-0.21570313,DT,2018,0,Annual,NO2,33.0,2018-01,Annual,Felsham Rd (tube 1)
W21,Wandsworth,51.464841,-0.21570313,DT,2019,0,Annual,NO2,30.0,2019-01,Annual,Felsham Rd (tube 1)
W21,Wandsworth,51.464841,-0.21570313,DT,2020,0,Annual,NO2,23.1,2020-01,Annual,Felsham Rd (tube 1)
W21,Wandsworth,51.464841,-0.21570313,DT,2021,0,Annual,NO2,23.8,2021-01,Annual,Felsham Rd (tube 1)
W21,Wandsworth,51.464841,-0.21570313,DT,2022,0,Annual,NO2,21.3,2022-01,Annual,Felsham Rd (tube 1)
W21,Wandsworth,51.464841,-0.21570313,DT,2023,0,Annual,NO2,19.1,2023-01,Annual,Felsham Rd (tube 1)
W21,Wandsworth,51.464841,-0.21570313,DT,2024,0,Annual,NO2,17.4,2024-01,Annual,Felsham Rd (tube 1)
W22,Wandsworth,51.464841,-0.21570313,DT,2017,0,Annual,NO2,29.0,2017-01,Annual,Felsham Rd (tube 2)
W22,Wandsworth,51.464841,-0.21570313,DT,2018,0,Annual,NO2,30.0,2018-01,Annual,Felsham Rd (tube 2)
W22,Wandsworth,51.464841,-0.21570313,DT,2019,0,Annual,NO2,31.0,2019-01,Annual,Felsham Rd (tube 2)
W22,Wandsworth,51.464841,-0.21570313,DT,2020,0,Annual,NO2,23.4,2020-01,Annual,Felsham Rd (tube 2)
W22,Wandsworth,51.464841,-0.21570313,DT,2021,0,Annual,NO2,24.0,2021-01,Annual,Felsham Rd (tube 2)
W22,Wandsworth,51.464841,-0.21570313,DT,2022,0,Annual,NO2,23.0,2022-01,Annual,Felsham Rd (tube 2)
W22,Wandsworth,51.464841,-0.21570313,DT,2023,0,Annual,NO2,19.2,2023-01,Annual,Felsham Rd (tube 2)
W22,Wandsworth,51.464841,-0.21570313,DT,2024,0,Annual,NO2,17.6,2024-01,Annual,Felsham Rd (tube 2)
W23,Wandsworth,51.456734,-0.20066079,DT,2017,0,Annual,NO2,57.0,2017-01,Annual,37 West Hill
W23,Wandsworth,51.456734,-0.20066079,DT,2018,0,Annual,NO2,55.0,2018-01,Annual,37 West Hill
W23,Wandsworth,51.456734,-0.20066079,DT,2019,0,Annual,NO2,49.0,2019-01,Annual,37 West Hill
W23,Wandsworth,51.456734,-0.20066079,DT,2020,0,Annual,NO2,39.4,2020-01,Annual,37 West Hill
W23,Wandsworth,51.456734,-0.20066079,DT,2021,0,Annual,NO2,45.0,2021-01,Annual,37 West Hill
W23,Wandsworth,51.456734,-0.20066079,DT,2022,0,Annual,NO2,38.3,2022-01,Annual,37 West Hill
W23,Wandsworth,51.456734,-0.20066079,DT,2023,0,Annual,NO2,33.2,2023-01,Annual,37 West Hill
W23,Wandsworth,51.456734,-0.20066079,DT,2024,0,Annual,NO2,31.3,2024-01,Annual,37 West Hill
W24,Wandsworth,51.463682,-0.21573396,DT,2017,0,Annual,NO2,63.0,2017-01,Annual,Putney Sign (MacDonald's)
W24,Wandsworth,51.463682,-0.21573396,DT,2018,0,Annual,NO2,55.0,2018-01,Annual,Putney Sign (MacDonald's)
W24,Wandsworth,51.463682,-0.21573396,DT,2019,0,Annual,NO2,59.0,2019-01,Annual,Putney Sign (MacDonald's)
W24,Wandsworth,51.463682,-0.21573396,DT,2020,0,Annual,NO2,49.1,2020-01,Annual,Putney Sign (MacDonald's)
W24,Wandsworth,51.463682,-0.21573396,DT,2021,0,Annual,NO2,47.4,2021-01,Annual,Putney Sign (MacDonald's)
W24,Wandsworth,51.463682,-0.21573396,DT,2022,0,Annual,NO2,42.9,2022-01,Annual,Putney Sign (MacDonald's)
W24,Wandsworth,51.463682,-0.21573396,DT,2023,0,Annual,NO2,38.1,2023-01,Annual,Putney Sign (MacDonald's)
W24,Wandsworth,51.463682,-0.21573396,DT,2024,0,Annual,NO2,33.8,2024-01,Annual,Putney Sign (MacDonald's)
W25,Wandsworth,51.445279,-0.2380802,DT,2017,0,Annual,NO2,32.0,2017-01,Annual,Roehampton Church School (on corner of Roehampton Lane)
W25,Wandsworth,51.445279,-0.2380802,DT,2018,0,Annual,NO2,29.0,2018-01,Annual,Roehampton Church School (on corner of Roehampton Lane)
W25,Wandsworth,51.445279,-0.2380802,DT,2019,0,Annual,NO2,27.0,2019-01,Annual,Roehampton Church School (on corner of Roehampton Lane)
W25,Wandsworth,51.445279,-0.2380802,DT,2020,0,Annual,NO2,20.4,2020-01,Annual,Roehampton Church School (on corner of Roehampton Lane)
W25,Wandsworth,51.445279,-0.2380802,DT,2021,0,Annual,NO2,21.4,2021-01,Annual,Roehampton Church School (on corner of Roehampton Lane)
W25,Wandsworth,51.445279,-0.2380802,DT,2022,0,Annual,NO2,18.8,2022-01,Annual,Roehampton Church School (on corner of Roehampton Lane)
W25,Wandsworth,51.445279,-0.2380802,DT,2023,0,Annual,NO2,18.0,2023-01,Annual,Roehampton Church School (on corner of Roehampton Lane)
W25,Wandsworth,51.445279,-0.2380802,DT,2024,0,Annual,NO2,15.5,2024-01,Annual,Roehampton Church School (on corner of Roehampton Lane)
W26,Wandsworth,51.444776,-0.20492989,DT,2017,0,Annual,NO2,31.0,2017-01,Annual,Replingham Road (corner of Heythrope street)
W26,Wandsworth,51.444776,-0.20492989,DT,2018,0,Annual,NO2,30.0,2018-01,Annual,Replingham Road (corner of Heythrope street)
W26,Wandsworth,51.444776,-0.20492989,DT,2019,0,Annual,NO2,31.0,2019-01,Annual,Replingham Road (corner of Heythrope street)
W26,Wandsworth,51.444776,-0.20492989,DT,2020,0,Annual,NO2,21.1,2020-01,Annual,Replingham Road (corner of Heythrope street)
W26,Wandsworth,51.444776,-0.20492989,DT,2021,0,Annual,NO2,18.9,2021-01,Annual,Replingham Road (corner of Heythrope street)
W26,Wandsworth,51.444776,-0.20492989,DT,2022,0,Annual,NO2,16.6,2022-01,Annual,Replingham Road (corner of Heythrope street)
W26,Wandsworth,51.444776,-0.20492989,DT,2023,0,Annual,NO2,15.9,2023-01,Annual,Replingham Road (corner of Heythrope street)
W26,Wandsworth,51.444776,-0.20492989,DT,2024,0,Annual,NO2,14.4,2024-01,Annual,Replingham Road (corner of Heythrope street)
W27,Wandsworth,51.444776,-0.20492989,DT,2017,0,Annual,NO2,24.0,2017-01,Annual,68-70 Sutherland Grove (opposite St. Cecilia's School)
W27,Wandsworth,51.444776,-0.20492989,DT,2018,0,Annual,NO2,25.0,2018-01,Annual,68-70 Sutherland Grove (opposite St. Cecilia's School)
W27,Wandsworth,51.444776,-0.20492989,DT,2019,0,Annual,NO2,23.0,2019-01,Annual,68-70 Sutherland Grove (opposite St. Cecilia's School)
W27,Wandsworth,51.444776,-0.20492989,DT,2020,0,Annual,NO2,16.4,2020-01,Annual,68-70 Sutherland Grove (opposite St. Cecilia's School)
W27,Wandsworth,51.444776,-0.20492989,DT,2021,0,Annual,NO2,18.6,2021-01,Annual,68-70 Sutherland Grove (opposite St. Cecilia's School)
W27,Wandsworth,51.444776,-0.20492989,DT,2022,0,Annual,NO2,15.3,2022-01,Annual,68-70 Sutherland Grove (opposite St. Cecilia's School)
W27,Wandsworth,51.444776,-0.20492989,DT,2023,0,Annual,NO2,14.0,2023-01,Annual,68-70 Sutherland Grove (opposite St. Cecilia's School)
W27,Wandsworth,51.444776,-0.20492989,DT,2024,0,Annual,NO2,13.3,2024-01,Annual,68-70 Sutherland Grove (opposite St. Cecilia's School)
W28,Wandsworth,51.440807,-0.18833659,DT,2017,0,Annual,NO2,27.0,2017-01,Annual,61 Summerley Street
W28,Wandsworth,51.440807,-0.18833659,DT,2018,0,Annual,NO2,28.0,2018-01,Annual,61 Summerley Street
W28,Wandsworth,51.440807,-0.18833659,DT,2019,0,Annual,NO2,27.0,2019-01,Annual,61 Summerley Street
W28,Wandsworth,51.440807,-0.18833659,DT,2020,0,Annual,NO2,19.6,2020-01,Annual,61 Summerley Street
W28,Wandsworth,51.440807,-0.18833659,DT,2021,0,Annual,NO2,20.9,2021-01,Annual,61 Summerley Street
W28,Wandsworth,51.440807,-0.18833659,DT,2022,0,Annual,NO2,16.7,2022-01,Annual,61 Summerley Street
W28,Wandsworth,51.440807,-0.18833659,DT,2023,0,Annual,NO2,14.9,2023-01,Annual,61 Summerley Street
W28,Wandsworth,51.440807,-0.18833659,DT,2024,0,Annual,NO2,13.4,2024-01,Annual,61 Summerley Street
W29,Wandsworth,51.440464,-0.18708394,DT,2017,0,Annual,NO2,31.0,2017-01,Annual,Junction Skelbrook Street / Garratt Lane
W29,Wandsworth,51.440464,-0.18708394,DT,2018,0,Annual,NO2,32.0,2018-01,Annual,Junction Skelbrook Street / Garratt Lane
W29,Wandsworth,51.440464,-0.18708394,DT,2019,0,Annual,NO2,31.0,2019-01,Annual,Junction Skelbrook Street / Garratt Lane
W29,Wandsworth,51.440464,-0.18708394,DT,2020,0,Annual,NO2,21.4,2020-01,Annual,Junction Skelbrook Street / Garratt Lane
W29,Wandsworth,51.440464,-0.18708394,DT,2021,0,Annual,NO2,22.4,2021-01,Annual,Junction Skelbrook Street / Garratt Lane
W29,Wandsworth,51.440464,-0.18708394,DT,2022,0,Annual,NO2,18.7,2022-01,Annual,Junction Skelbrook Street / Garratt Lane
W29,Wandsworth,51.440464,-0.18708394,DT,2023,0,Annual,NO2,17.1,2023-01,Annual,Junction Skelbrook Street / Garratt Lane
W29,Wandsworth,51.440464,-0.18708394,DT,2024,0,Annual,NO2,15.0,2024-01,Annual,Junction Skelbrook Street / Garratt Lane
W30,Wandsworth,51.436221,-0.14695192,DT,2017,0,Annual,NO2,33.0,2017-01,Annual,11b Elmbourne Road
W30,Wandsworth,51.436221,-0.14695192,DT,2018,0,Annual,NO2,31.0,2018-01,Annual,11b Elmbourne Road
W30,Wandsworth,51.436221,-0.14695192,DT,2019,0,Annual,NO2,29.0,2019-01,Annual,11b Elmbourne Road
W30,Wandsworth,51.436221,-0.14695192,DT,2020,0,Annual,NO2,20.5,2020-01,Annual,11b Elmbourne Road
W30,Wandsworth,51.436221,-0.14695192,DT,2021,0,Annual,NO2,23.0,2021-01,Annual,11b Elmbourne Road
W30,Wandsworth,51.436221,-0.14695192,DT,2022,0,Annual,NO2,19.3,2022-01,Annual,11b Elmbourne Road
W30,Wandsworth,51.436221,-0.14695192,DT,2023,0,Annual,NO2,17.2,2023-01,Annual,11b Elmbourne Road
W30,Wandsworth,51.436221,-0.14695192,DT,2024,0,Annual,NO2,15.9,2024-01,Annual,11b Elmbourne Road
W31,Wandsworth,51.444394,-0.15083747,DT,2017,0,Annual,NO2,39.0,2017-01,Annual,Junction Hildreth Street /  Bedford Hill
W31,Wandsworth,51.444394,-0.15083747,DT,2018,0,Annual,NO2,39.0,2018-01,Annual,Junction Hildreth Street /  Bedford Hill
